date,composition,portfolio_value
2022-11-14,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",53.82112781132875
2022-11-15,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",55.99367782241475
2022-11-16,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",57.75812328362267
2022-11-17,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",55.84741356766061
2022-11-18,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",54.825787218345624
2022-11-19,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",55.30622707921488
2022-11-20,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",55.48409734759222
2022-11-21,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",52.62474982068536
2022-11-22,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",51.229773738251794
2022-11-23,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",52.36616242661487
2022-11-24,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",54.2078705808861
2022-11-25,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",54.31294369098101
2022-11-26,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",54.24573186126963
2022-11-27,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",54.31037293792926
2022-11-28,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",54.317622030177404
2022-11-29,"[('uniswap', 2.6962697805628077), ('aave', 0.08893746518767615), ('lido-dao', 4.115807208818735), ('maker', 0.005675863815413141), ('havven', 1.5107738922740175), ('rocket-pool', 0.11884971690799029), ('compound-governance-token', 0.04337659432202132), ('loopring', 7.869135274277949), ('1inch', 3.6791553319383734), ('gmx', 0.05092780444044287), ('frax-share', 0.4218394859068686), ('yearn-finance', 0.00019801048222705455), ('0x', 5.34338132693678), ('sushi', 1.2156686579505713), ('balancer', 0.23047565461943015), ('ribbon-finance', 3.3510682904979134), ('kyber-network-crystal', 0.6463650531842341), ('republic-protocol', 6.318396409765953), ('tribe-2', 2.870665773154061), ('bancor', 1.211605424712408), ('origin-protocol', 3.1648325856684263), ('euler', 0.06939882083188516), ('badger-dao', 0.0996231050304856), ('liquity', 0.5199325930047001), ('gains-network', 0.18125521565166097), ('barnbridge', 0.06138785276428368), ('perpetual-protocol', 0.44433018246855227), ('alchemix', 0.009784943216984383), ('lyra-finance', 1.1709158640762685), ('rari-governance-token', 0.07098655777658669), ('bella-protocol', 0.35315594148322543), ('melon', 0.009164321373366967), ('beefy-finance', 0.0005034169292888568), ('redacted', 0.0008863737746365029), ('harvest-finance', 0.004206121087362532), ('instadapp', 0.11310052439498901), ('inverse-finance', 0.0011572401247828515), ('reflexer-ungovernance-token', 0.0036697909597556903), ('cryptex-finance', 0.02130608496646893), ('cow-protocol', 0.6904704405486968), ('hegic', 6.771214718706226), ('meta', 0.31516728660631166), ('pendle', 0.6123708586843969), ('vesper-finance', 0.053247105897758454), ('yam-2', 0.09171339610643846), ('pickle-finance', 0.005222581304747757)]",53.64517056866703
