timestamp,price,market_cap,coin_id
2022-09-21,208.51222768466462,28902967.024445467,redacted
2022-09-22,194.76128498867973,27143840.183142614,redacted
2022-09-23,203.9303447210519,28522128.82722025,redacted
2022-09-24,200.89505665381677,28169133.957914095,redacted
2022-09-25,198.68198068324355,27773047.96010491,redacted
2022-09-26,195.06325875288817,27246048.676491097,redacted
2022-09-27,198.10564556628293,27696486.700155143,redacted
2022-09-28,195.88434996584613,27470755.654620465,redacted
2022-09-29,192.31484950200428,26951932.81903996,redacted
2022-09-30,187.8056365947425,26396321.83582655,redacted
2022-10-01,188.1983389569943,26457008.70147751,redacted
2022-10-02,188.43468755866547,26481746.488869663,redacted
2022-10-03,185.51145382160638,26130859.683239415,redacted
2022-10-04,192.03454994301697,27024171.349400595,redacted
2022-10-05,203.78228929946616,29110126.51534677,redacted
2022-10-06,216.91267723888154,31012334.907370564,redacted
2022-10-07,207.5952635605977,29648014.10111863,redacted
2022-10-08,207.9425763617047,29659819.917714316,redacted
2022-10-09,208.54799474160438,29851591.88795808,redacted
2022-10-10,211.72547061822135,30164611.90519338,redacted
2022-10-11,208.11269784791838,29813489.81372061,redacted
2022-10-12,205.82126656462043,29471260.535589427,redacted
2022-10-13,207.67260760466067,29789315.777791563,redacted
2022-10-14,197.13621789675213,28280296.784799892,redacted
2022-10-15,201.70810171654995,28870019.56794033,redacted
2022-10-16,199.60133675358972,28695786.584735204,redacted
2022-10-17,203.8285591119294,29239670.97780714,redacted
2022-10-18,211.8599003126162,30405595.213562984,redacted
2022-10-19,208.7778314987789,30380104.644887246,redacted
2022-10-20,206.07105359983143,29996809.640898254,redacted
2022-10-21,204.35102866898546,29781917.381087136,redacted
2022-10-22,209.8161172124932,30558321.015563276,redacted
2022-10-23,208.18220531519674,30353914.096487187,redacted
2022-10-24,214.79655914457166,31282000.04619651,redacted
2022-10-25,211.3447748584352,30816211.660354454,redacted
2022-10-26,216.46693744312742,31572288.279525414,redacted
2022-10-27,224.30396741116073,32734922.972276974,redacted
2022-10-28,209.00297772808713,30509996.94174994,redacted
2022-10-29,222.29995810183976,32451679.71687848,redacted
2022-10-30,224.8938208765361,32818381.383007973,redacted
2022-10-31,222.32806795969304,32393148.63325762,redacted
2022-11-01,223.27939048943827,32616504.743369393,redacted
2022-11-02,229.13052947809416,33911356.90067884,redacted
2022-11-03,218.10041179790642,32309157.61911896,redacted
2022-11-04,218.13745583423568,32293252.07452785,redacted
2022-11-05,236.4011658951315,35027024.23587363,redacted
2022-11-06,237.4366770158489,35229327.237138465,redacted
2022-11-07,232.93560959884314,34574259.72511691,redacted
