date,Equal_5_Monthly,Equal_5_Quarterly,Equal_10_Monthly,Equal_10_Quarterly,Equal_20_Monthly,Equal_20_Quarterly,Equal_50_Monthly,Equal_50_Quarterly,Capped-25_5_Monthly,Capped-25_5_Quarterly,Capped-25_10_Monthly,Capped-25_10_Quarterly,Capped-25_20_Monthly,Capped-25_20_Quarterly,Capped-25_50_Monthly,Capped-25_50_Quarterly,Proportional_5_Monthly,Proportional_5_Quarterly,Proportional_10_Monthly,Proportional_10_Quarterly,Proportional_20_Monthly,Proportional_20_Quarterly,Proportional_50_Monthly,Proportional_50_Quarterly,Square Root_5_Monthly,Square Root_5_Quarterly,Square Root_10_Monthly,Square Root_10_Quarterly,Square Root_20_Monthly,Square Root_20_Quarterly,Square Root_50_Monthly,Square Root_50_Quarterly
2021-05-06,481.0097326636902,479.9670688962176,511.4147169630852,511.9520595024256,483.93268800777025,462.3772332328769,467.74210798214574,450.85200707123687,507.1458042380713,498.4399966729295,520.4749593965846,519.0286260399498,515.5794133296519,511.265175255691,513.1346892356196,509.03428397059884,525.2068669846005,507.0345982128329,529.3692248854139,525.3425456059093,522.9039062598912,518.3400207549606,520.5118195583051,516.1394698110572,499.87576452843257,490.2527374015974,514.9677943945857,516.1090992668989,500.7350554742898,493.1532955018921,492.03495218473023,485.71047724435186
2021-05-07,460.20761898800566,469.6597123072992,514.1347978770755,501.9932731220933,477.1976277373009,453.97063073124207,460.142441255647,441.45492601097277,481.91720564788733,482.3146663160518,506.55601657336575,502.94239110930204,501.6507074994232,496.56370590356465,499.2116545619301,494.306528836231,498.42048404084966,487.07623508760094,512.0060218898802,506.54917849565766,506.2106737334356,501.27914920655724,503.91615657301276,499.1566476552964,476.05533890457525,475.5576615243996,507.6744192516735,502.54590364562324,491.91677323630034,482.09450410004206,483.0735501268853,474.53172997028094
2021-05-08,457.29341921694163,467.4888817091926,510.81984524520345,500.97632491840227,477.3430760118557,453.29214238620494,457.30300474013796,437.9580503595297,478.0447207480776,478.8092551035811,502.24469264908595,499.4894249904374,498.30751582372926,493.3482055255553,495.662574633863,490.87145624048475,494.0086645280592,483.0089046927684,507.41156587618286,502.67910507205545,502.4775759283547,497.6946205437362,500.02495907856485,495.40088066444287,472.42939119338905,472.44695162272853,503.7546015831633,500.0348746731297,490.10586813853837,480.111102825312,480.3525179922375,471.6487795868121
2021-05-09,480.7267148674434,489.794320400379,532.9347195536775,520.4628704291262,491.7650280990916,479.1751132823176,471.57147195312535,453.0465746591143,499.9430320961372,496.38862187325526,522.3577275950804,517.1096665719241,517.0581414286356,512.3406880505257,514.235735467356,509.00573796561866,512.0486848971441,497.5745807517974,525.0977257352162,518.4567028068867,519.4729720483654,515.0659826892742,516.9251541734046,512.1105650285242,493.81048813830864,490.78607997743313,524.092543726695,518.3900453956718,507.5945882114523,501.9845682661979,497.4399366163656,490.0766560430509
2021-05-10,465.97822376402354,470.52926384729676,519.8633651054728,506.96199534959817,477.162519332272,463.4536653259,458.2760229676421,442.5448382724845,485.8244743927872,480.69436504070666,508.76980266630926,503.81697348711873,503.0400100543348,498.4725547369574,500.33258813292815,495.5746107300267,498.3465070856852,483.1353863438303,511.72753507329656,505.36581773102836,505.7236318475555,501.42088576554715,503.26609046127334,498.828046289237,479.5797447128623,474.1206617542114,510.77828421299085,504.93461007602815,493.3110551607566,487.29490714579424,483.6221901008918,477.1430541873459
2021-05-11,443.026065294865,436.90308472264417,493.6779774685197,487.0947593927127,449.85015519059027,440.5001765044823,432.79779452879035,418.2869517552709,459.0873421981263,446.5784921625891,481.7525580034588,477.04835837981216,475.182900899056,470.267661009485,472.6572583813762,467.3571481270122,467.5923175811907,447.9873325261203,481.96476970383185,476.11096699706144,475.8280038784951,471.44775627066815,473.5943779377114,468.9194815531852,453.3388404564202,440.0461806026993,484.32855145438384,480.90375225636524,465.95889987183625,461.47125575943863,457.05159104591996,451.19597104655094
2021-05-12,480.3395170689461,472.55981830430795,545.6961302321926,541.4135801032315,488.758424882333,478.66421725054477,467.23166811148513,455.91737991144083,493.46570212688846,479.2879718974691,524.9017398572558,519.8507877779824,517.3089737917888,511.96696801958797,514.293870836999,508.83313929635204,500.13968530415127,478.5686119272107,521.8731302948482,515.7832992407328,515.4506706014225,510.94944033890005,512.8808563865041,508.3245751841286,488.2657275657425,473.12172960345686,531.1304959706345,528.3801570426934,508.6987802651082,504.29554699385733,497.8986562171069,493.3967665571228
2021-05-13,468.31992495072234,470.0707193410635,508.89547706677257,504.50693497017016,457.5534217814566,444.6392460849606,434.9204161615452,422.66577291995344,486.9633487160907,482.5340130746697,506.31839867883974,502.30985344533326,497.11711156828244,492.0986429507041,493.830616638205,488.81469713251363,491.046672441954,476.29451121314025,504.0102081335946,498.78304830852426,496.14399598112715,491.8331977984122,493.3240201456002,489.0485084149153,478.53002266736075,472.0595331453093,504.67339878756275,502.02024556721676,481.416636792757,475.79090913494827,470.00028167874206,464.83150909862627
2021-05-14,465.88771173287074,459.999422629733,501.0449008160356,497.19088332462854,446.53619901865164,434.31237012702405,419.05491342369703,407.830443241458,484.0565080433601,476.4890581322188,501.44398800178845,497.6417307613564,491.54669422756433,486.8947095082462,487.8021673318935,483.1360075549269,489.4227162019747,472.595430625326,500.4740672194508,495.33891527947594,491.7823964947371,487.66048604018505,488.5429403241371,484.4276893868238,476.1892435696269,465.2078821975505,498.8222356319175,496.3261169388197,473.61248855062496,468.4674376700076,460.351418367422,455.7075153917811
2021-05-15,507.08144370588366,514.1084503209809,553.7454624934946,545.858036356514,489.41803006893775,476.628117024189,458.4282549398568,445.4485800685672,527.8061457344381,531.7714200250972,552.5131040386445,548.1542145441699,538.9987920571865,534.4457531245926,534.7708546550246,530.0751312693448,530.9701486260258,520.9707823138647,548.3225366930334,542.7480356612141,537.1835948286526,533.3371029670142,533.5970955759132,529.6630969832013,517.8869578157206,517.4315207228152,550.1473157160156,545.3510946996188,518.5724100589788,513.2114897131985,503.766270857263,498.544904779043
2021-05-16,453.8683081671942,460.6172127215482,493.0670482203703,485.7312437604005,440.13172319399825,427.1488384430556,414.52266654535146,402.0587982166549,472.20200851435993,475.3332304568752,492.793134106473,489.01216048377677,481.7713465204061,477.70771907421374,478.2401683858232,474.11471358719285,477.27693662472626,468.04455269639345,490.965537256935,485.94490612690765,481.51909675098693,477.9470724201943,478.47542813227034,474.8777591183286,464.1246822297138,463.7635077286351,490.5369323732931,486.33377833216736,464.3954866247723,459.108429334445,452.0053436379185,447.03477140400537
2021-05-17,451.7891992365497,459.8722507040883,491.11907941365985,484.8469183906474,434.603707225604,420.63682260985115,407.0886555565086,393.4574870555011,471.66383518650963,476.0646323309248,492.4732791226705,489.16015644920293,481.0837664311445,476.5485243027654,477.3104325588596,472.66901003649406,476.40539512379564,468.05363362173915,490.3628640986832,485.73731010380186,480.6666216934254,476.7131368549918,477.42673635597293,473.40306815997485,462.8279878057196,463.6126408991896,489.4876332069641,485.8747665700779,462.0488010107224,455.7930392404976,448.79197976298775,442.76918394642206
2021-05-18,457.75410061975674,455.8443534267818,481.5196601641078,475.28983567225544,418.7066584486019,405.15334026630774,387.9664558113337,378.4843355119829,470.2010242690655,471.1536188590856,484.14218167787095,479.816486529483,469.4608202387159,464.16053444710985,465.2450454422403,460.0933806619423,462.6145729432144,451.9533499777681,474.6892949532168,469.8056404940164,463.6847932783784,459.63257663005965,460.25279882322,456.3624916851428,460.60101096977235,455.4190732119005,479.84961391352215,475.38970866977985,447.99488800299775,441.7512174989577,433.5317041674009,428.7519193639695
2021-05-19,490.2071927029756,516.2065823222547,536.7910691207001,521.8424873150606,457.36616605586096,442.4302832194013,420.5415323957056,411.6715255518932,503.8697441215195,524.4957126529746,530.8164008593801,524.9634181104324,511.9881498220012,506.7218704880457,507.064255715583,502.0598372737188,494.45571913716003,496.42639580136665,517.2314822482117,511.2157414541672,503.52154555371214,499.7564587920956,499.5771927693311,496.0836385636291,492.97144229819605,508.5254698708993,529.6649327496382,520.6701911652352,489.313300399324,482.4951465706083,472.3556782830828,467.6915479887868
2021-05-20,337.5922971484447,351.1069776912445,358.67856793610036,354.2257280342091,318.6434766690577,307.2652434615541,293.2947986780366,284.85371801760186,345.3468569989052,353.0355919815234,358.18601139081466,354.4298342938648,346.8335333296518,342.72943837309015,343.62612749819834,339.58002200887086,336.84905424742806,333.79628722525104,348.60550166829876,344.7296757502994,340.55283598922944,337.6042680238463,338.00527765220875,335.14097570701955,338.0410696826167,343.5862052421121,355.9180179194836,352.4716286425284,333.597517203921,329.2144684767635,322.47988958362396,319.02319046208515
2021-05-21,374.4451970400953,389.19747763284937,396.945191719618,393.46182389885263,357.87100983741755,343.48455882760936,325.8896149026131,317.6795423081543,383.4054674515446,391.78291848049867,397.45052540914935,393.7163300847559,385.42008866482934,381.1622859330044,381.5865774998517,377.60089247051087,374.28254051394924,370.7847017038513,387.0806063308168,383.1082101115096,378.56417722982275,375.5309198396604,375.5048787998343,372.7384121434146,375.2454716473899,381.22561469710513,394.56317686270154,391.529589465874,371.69139887783587,366.76180755955687,358.18154814578327,355.1704191741383
2021-05-22,316.1910857616334,325.1987141809797,336.6348901357494,329.93798760032985,301.1972273126619,288.8434085642714,275.3505925485459,266.2946612679236,317.8112040492736,325.52792450119654,331.2701617032644,327.9260656224875,321.7859521924106,317.9184391541213,318.69967991052994,314.9014025775256,310.1461629960646,307.7746140123839,322.2168279570269,318.7495130585738,315.64639518521165,312.89193516029735,313.2009007930364,310.537152682132,313.36106439629225,317.6069524537195,331.5236003786868,327.21947216831245,312.5450456224538,307.2725894562123,301.58122657770303,297.3366529658747
2021-05-23,287.19211044549655,296.50922530590765,305.6597622359912,299.10183215491185,278.6016701711908,266.627306462907,256.2598733080285,246.64328080561833,290.558607241171,298.9262785612635,302.4672755259763,299.8632763072361,294.69775967402086,291.45508676557654,292.0662416344968,288.8272191701302,285.6932899775425,284.41997778543606,295.80299762199,292.88384535458823,290.23401969810124,287.84668876185265,288.1191995698264,285.76288655793917,286.33396898430425,291.36903112307095,302.0928114280807,298.20524072495976,286.89690565200243,281.8280744058073,277.4889556438204,273.1035363094297
2021-05-24,251.6772589564115,260.9157931693844,263.7358080413825,261.74104101936064,234.22156033509117,226.35528336293117,214.7030537703858,208.68426278550604,253.67791696800057,258.49534341150525,261.42901463003244,259.06493266033175,253.81746080625103,250.64963859997883,251.38531068373132,248.23776050063478,245.70429664616404,242.89608734470238,253.51107100715274,251.04874966499307,248.36881775761896,246.15860070726617,246.46137611630363,244.29626448571366,249.3316974935433,252.71059574720076,260.5737351968366,258.85914327352776,245.20767675330114,241.94194284068848,236.71930367155542,234.06949265550205
2021-05-25,333.23940506167185,358.1703993878185,346.69359166227144,351.45886761651786,304.00032117704643,297.5959973024956,278.1369005094211,275.5130256881047,343.3860104307792,353.78082562603,352.8415973421039,351.2657754916567,340.6144827415395,338.30723022357455,337.2797838628022,335.14647215270486,339.20205796795864,338.04138170091943,347.05960045876105,344.6826903042684,337.56353354519274,335.8074446397649,334.8066161925046,333.2227447539592,336.5267474505042,348.0222349967182,348.43128734893287,350.1003466493371,323.5876979336631,322.94950616743387,311.9853491580225,312.5885694028925
2021-05-26,324.4936857659406,347.1313823563401,341.0819918211315,344.05602596043667,307.89448695989427,300.4734875920937,284.3240442596492,280.67852518176585,336.8604374776747,347.3783197754967,347.95409066587825,346.62042065521905,338.15436143756006,336.3876203682665,335.2121918623749,333.6069413537815,336.7492958556871,335.8261116217871,344.747505891006,342.4045334939141,336.7744080553873,335.3062796763196,334.2908484367744,332.98480637553706,330.31185553970727,341.1621444466375,343.55696446367926,344.5229722095867,323.6824472579632,322.65101362647783,313.2495994407544,313.3980832681439
2021-05-27,352.10020481108205,375.3721030224318,375.34875791899395,376.4914949996909,334.40973679686067,327.1597627692712,309.34355548192656,304.9968872141323,371.37923908502324,383.83724217625087,385.0924712199956,384.362086558286,374.2002984702067,373.1510502366193,370.9737520897187,370.01699203812615,377.34409260349304,376.90995773272766,385.588109075242,383.3071743217562,375.95167740505934,374.7597277691823,373.1214203234124,372.0228812007289,363.6107629757816,375.4969835293306,379.51751159722136,380.06959876372747,355.8254403133108,354.9358549896059,344.33975407092544,344.37185275368273
2021-05-28,327.2809898140964,349.59017014842937,351.249376498738,353.64879379420927,316.16630752571496,309.1232700525011,297.1393894760694,292.7140981348252,348.0586798315636,359.8693990261741,361.564362667314,361.8987849326094,352.5922846088214,352.02939109884824,350.03133857632537,349.55187614339945,358.3424209295722,358.02355249149304,365.2402083515466,363.68863854348626,356.61664483670677,355.61238151808794,354.27208090427536,353.3504853748233,341.09032187065435,352.61524501123927,356.15238915739275,357.8154865169154,335.7274018014502,334.82216898671345,326.59353625316663,326.4745913535047
2021-05-29,289.79253553713454,308.47132104162966,309.21519531321064,311.8734846961779,275.38221219455824,269.525867429541,258.23688348620044,253.81070291192404,308.66213435374203,318.61542932250154,320.16802439955035,320.7405039975784,311.84267388003985,311.43497290766874,309.49578575067187,309.1105836436179,319.961429555619,319.3210332527982,325.0828619251843,323.81332337194846,316.81410517787873,315.8588033603018,314.62647084432217,313.69148927246283,302.9643708366791,312.5581285449895,314.90974222942316,316.70944748121565,295.3610763886402,294.61141791556577,286.969573700083,286.660159028615
2021-05-30,268.22444113737936,286.4158983784265,288.8827094268388,290.5196523193071,258.8685519050817,252.94762655445038,242.9405799473162,238.43535430008396,283.872880190235,293.0368104149153,295.9037439723392,295.7466164939992,288.4052461351641,287.41497588895277,286.26511079281863,285.29306046190595,291.6684214552539,291.08863247989524,298.2646503377449,296.69599887744437,291.2020922599304,289.98323387964757,289.26257784882137,288.0672918625517,278.5696576138919,287.72406178123487,292.1402131250365,293.13583451439615,275.0332715222936,273.83649444829865,267.4021324906288,266.63874743704594
2021-05-31,293.85752102506774,310.44528182996754,312.39355851489483,313.08857169053226,277.2144001529026,272.2597561509426,259.7560569741595,256.6588037569378,311.64755988025235,319.5594907110988,322.8237657987276,322.05015047241744,313.4863208262559,312.92262810819994,311.0988571608604,310.5977687100168,321.24736149447955,319.14198293466836,326.58852188894406,324.3125402576072,317.6985136919402,316.68788526113883,315.50132560054396,314.5482034723247,305.8961047066,313.5349774780143,317.6603696968281,317.9893580357883,296.7939843666986,296.64637635771135,288.3162040251401,288.75649387414353
2021-06-01,328.6327050407705,348.178923878608,348.20447432248227,349.9951251945373,307.08285541879144,301.38481320999443,287.74346370157707,285.1673183380044,348.7358340716067,359.5659438218508,360.6364631740337,360.3927760315325,349.9080050040687,349.25483492959916,347.2431593866381,346.7030687958494,357.61310436344934,356.4948374471259,363.70678552440603,361.60753529483446,353.7420230126655,352.5825747220586,351.29555969321945,350.268325194172,341.5523587336953,351.45339634858624,354.333161503901,355.29258111231223,330.3779836178382,329.8991530790268,320.9408921593453,321.439390671975
2021-06-02,321.45760350741045,340.58980826712553,339.78530221781637,344.6497762417301,303.6736940730434,297.2964451222867,284.54900371583386,279.759225895683,340.6400943653732,350.3003519993999,351.4304675173819,352.1351868959514,342.01732652322886,341.387295377871,339.4125751010369,338.76138236382445,348.4145125125508,346.6405256284069,353.98143978965965,352.66826149934695,345.239847235383,344.10690861439116,342.85218456675443,341.7554148827583,333.54936062892307,342.7250143058917,345.39440159714155,348.17942817675697,324.42020158279587,323.75130055914644,315.1532913613781,314.9630699665523
2021-06-03,328.76370144779185,346.16512515887973,351.90275950964656,351.1565354877446,319.62260187530484,310.2453610198794,299.4934849602238,290.76765512922645,347.5500905066587,356.83871582136084,359.4624745985623,359.09642507482636,350.0649048408668,349.5186886969482,347.39886429838043,346.7793248294975,354.7378523895349,352.4951061175739,361.3955820446461,359.15257952742405,352.78031472041414,351.6965650224847,350.34050253062736,349.27153732860023,340.3715402743535,348.59669538210176,354.77887094503217,354.8638223134618,334.87497422178143,333.5428623911232,325.30942834525297,324.26964981219015
2021-06-04,339.84081873029777,357.9346410229869,364.0611377050352,362.01153197304427,328.46412541553724,319.6451138194104,307.7781891140781,301.0231346975696,359.1398420627891,369.218917237317,371.6348644961976,371.0474581889776,361.60490953503137,361.036449898566,358.8509820894317,358.3351796623673,366.92109007692255,364.95335481661965,373.8360111973261,371.35945111892033,364.6233584334036,363.503044377924,362.1016403060988,361.0981605626574,351.87319337691576,360.68417030801425,366.9198186515703,366.3656623221358,345.38989432135173,344.0911383298839,335.5239947058369,335.0152732778593
2021-06-05,317.9709951294322,340.8929199258554,338.7858601189227,338.3756927199048,302.1218322233748,296.27550343411076,283.0948746561017,281.1876166693069,336.8101376826532,347.3940625741188,346.6881208658826,346.08485035073124,336.5087175226539,336.2669058948258,333.9459188204438,333.9593487440844,342.3835858245634,341.20702936802223,347.93520577643596,345.54338422742336,338.7981941490541,337.99158697043845,336.45508165249174,335.9534948811906,329.1938412776955,340.28860936950247,341.66300767392914,341.97118493319897,319.8480659047711,320.12395213640735,310.7117565850287,312.48237635042676
2021-06-06,304.7152427072253,325.6886416634951,330.74151994692545,325.127907201164,293.7715643022568,288.0012397945596,275.27048794072533,279.39206216526435,322.806664220153,332.5725643409796,334.106922870694,332.37275691044886,324.34220061612444,324.0352810508906,321.87206023779964,322.4588142229082,328.98385368197313,327.64848496759845,335.52255867186375,332.306246266443,326.71433614337377,325.87662658857556,324.45479504473724,324.4560270871384,315.7547051451786,325.833976703388,330.7776819770048,328.5691893876952,309.5301845234629,309.5746260893585,300.6886006245461,304.5091511299278
2021-06-07,308.19973738580893,330.76127172012036,337.28068131771204,330.15922304357485,299.25472242955533,293.17181889363195,280.4083290273619,289.69802307991296,327.08092223023164,337.7480166403003,339.23433177755066,337.2847635369004,329.452399065371,329.1505488398895,326.9433402006243,328.08714567864837,332.9176398745512,332.0664112516257,340.25317638821775,336.8172737201146,331.5030111327066,330.65586282228503,329.2103517813661,329.68639485753,319.57046543648795,330.6743505219862,336.25241577957814,333.4311467657568,314.87466661568794,314.79150015178266,305.8804201036323,311.63852260267856
2021-06-08,278.5674913283462,301.0818054713433,304.886364328528,300.3204296590257,272.8047571979398,266.6896757405389,255.62412347426474,261.892840883746,297.9853699124529,308.91857973956763,309.4006727360732,308.153902251027,300.9113194292162,300.6148832030634,298.6196250428394,299.47171512835604,304.9599557609178,305.11470551590156,311.3804003588237,308.71988061440675,303.56415775136054,302.78289474765415,301.4647222058963,301.71730591469986,290.7512584166164,302.29880202696125,305.73903404007166,304.1400997028345,287.2151496607386,286.82194544204947,279.0109842198949,283.2869326496971
2021-06-09,277.3606004437159,296.7867541740329,300.1915744424674,299.25329871606675,266.46563339435943,260.82804888393457,249.68422351603434,254.03572105999837,295.3631355203241,304.3406274498192,305.6482852456017,305.1894178731628,296.84614146495494,296.55448823507766,294.58540684950987,295.17903197328064,301.2378953123656,300.0581044317014,307.1036594459085,305.0697733287594,299.125836049169,298.35145430309194,297.0570957294284,297.1038864865027,288.3780392840739,297.70181117665356,301.7457165116655,301.8881615022293,282.4172841105382,282.27449069542666,274.3501674388255,277.9334975002861
2021-06-10,287.53542918468867,307.43409104200526,309.3232745801111,307.62272935921953,277.0077281657692,272.0818343443977,259.5624007267381,262.21027009147525,307.76174194649934,317.23364088970266,317.85868542704424,317.201575302349,308.8066822707202,308.84074540467225,306.4548580137337,307.1615403943133,316.39466243696376,315.3974821597484,321.18157104683326,319.00641316599945,312.6226621655582,312.1207188804029,310.4605784263916,310.5514108601072,300.6777739955705,310.3948336087524,312.84401024490637,312.5798852233502,293.162655385408,293.559968044536,284.7886022454537,288.02876310103454
2021-06-11,264.39146242755584,284.25866716068697,288.2117059107307,285.5879654843243,259.01727481919744,252.57600378532447,242.7049459123219,244.69886224989796,284.67062226991027,293.95076491479824,295.05727687253096,294.43517907679643,287.0832297064256,286.8830375921885,284.89684792727184,285.44811727886156,293.68500613504807,293.17937577754185,298.62826358019703,296.6219663075229,290.9532927567458,290.2949246458908,288.9410733649436,288.92798836799744,277.80470433349166,287.649658453682,290.7574645033866,290.2070460484353,273.22776836960094,272.6851056906549,265.423145885778,267.99003725596384
2021-06-12,242.74078623822285,261.0118784659656,265.2571216458349,264.653127049317,241.3819537832224,235.6482910638421,226.18025796951778,224.7394735258306,262.1013422668924,269.90100130170293,271.8182238859862,271.5612991267619,265.14925954435074,264.964084661764,263.1299235127172,263.34752675796193,270.9343179810356,269.9922126851899,275.43640498004964,273.85598230686804,268.8771679364061,268.2708373446801,267.0176259934084,266.75372789859034,255.67794999065063,264.35331425788917,267.80231436705066,268.2199620415346,253.2099798781074,252.81861032581543,245.97715609201342,247.28101312771392
2021-06-13,237.80334515346692,256.2752637562309,261.57676425746973,260.98506311242096,236.45055578918897,232.56946279912347,221.55942839647304,225.57532126518268,257.3404531551024,264.530132811779,267.2915357640978,266.9565344479091,260.4772701876119,260.59845434170035,258.49351530926424,259.4053366827668,265.78079009035065,264.5218187620047,270.6110509378322,268.98010329894737,263.9894448131025,263.6479286736456,262.16370613508,262.5022922014563,250.77097564956102,259.2309750591255,263.55121531294975,264.0196388261691,248.53255238718475,249.08566325758187,241.43333711379785,245.07668064262228
2021-06-14,261.47624353668397,280.36561664835017,283.50097430337263,282.18139443023927,252.82426635402214,251.29440184135188,236.90195927514057,239.94674852399416,283.41891177927903,291.080869333028,292.1989879895884,291.6455289558809,283.69981211584815,284.2921487149808,281.539197925344,282.5855460505115,292.13331343079324,290.53651145777735,295.87026985834206,293.93968444990134,287.7324577672062,287.7520610967298,285.74251351985185,286.1517671972124,275.78767691272935,284.37911798002244,286.99178531706644,287.08736762885576,268.4105226180394,270.2921336794034,260.74350248966925,264.4891864543248
2021-06-15,269.28730217251353,289.5117684880206,299.0427221357782,291.04766958717363,266.53433485373154,265.94610156186275,249.74859831108486,252.77916202118047,291.04134852220176,300.0903192800221,302.57571273457137,300.7141875657055,294.04484287519097,294.88726458620084,291.80544251950334,293.0761958378794,300.903608595034,300.12589845489555,306.4908039273953,303.4673476401855,298.2713758403122,298.48532130620725,296.208544927492,296.790203615351,283.81907960245553,293.62846273793997,299.17529526110894,296.1736681857077,280.2412852340845,282.4629151297866,272.23632494514817,276.1510687776128
2021-06-16,264.28098142459356,284.65488662406756,295.71003899528694,286.98819110066813,261.75235862664346,260.7365214065528,245.26778025615172,248.00133343150605,285.1959062709698,294.23815682954523,297.0586394982478,295.1006668181576,288.613247889561,289.45952464351865,286.41521372694757,287.67311158137477,294.1239375557842,293.4369231119807,300.2950341545703,297.1944036411784,292.28306955600794,292.50332060502757,290.26165348993237,290.8527874904795,278.04941364512945,287.9481629146643,294.4208181496214,291.1390917811544,275.4063090981937,277.5086109950319,267.5394576247853,271.32981604022297
2021-06-17,244.38008173358116,263.06793789877224,275.5577863253967,265.91807361538633,240.51550607999667,239.38177501742334,225.36837720560337,227.20228813498596,263.56622345849536,271.69211836122184,275.09972391778626,272.95269618668584,266.8314596694809,267.5463076327723,264.799312260094,265.8213244501729,271.675076767697,270.87404934042354,277.88858714734914,274.74078806696417,270.1295476172357,270.2748845069602,268.26134427482276,268.6900709731139,256.97965594892787,265.94822186588107,273.26597818892174,269.492832165521,254.2529916117666,256.1129568164926,246.99037468687135,250.1631117987983
2021-06-18,246.36403000031743,264.4358467118852,275.9533010107614,268.0564699259509,242.48341221885383,242.91261888499434,227.21234901530306,230.2233341877082,266.50979290617096,274.5734231713029,277.7064162325071,276.08342872543966,269.61808201282616,270.5708553964906,267.56471211571983,268.8124153005725,275.5591713618036,274.69603793897915,281.1855031586638,278.4736149389052,273.4441776725309,273.79206318123727,271.5530505033736,272.15779492008585,259.80227446923317,268.49181122180727,275.1141767054797,272.22309067346777,256.542682530118,258.93459085097834,249.21466166283057,252.8318186472477
2021-06-19,224.9747205266949,242.5685693766681,253.95613784671121,246.509472033284,222.08717071541537,221.66164009457816,208.10061720373906,209.9058163813782,243.32541672790518,251.26505383378895,254.55152784533237,253.03583531179004,247.0771756645254,247.78176744312105,245.1954738477035,246.1510265189614,251.89432189967894,251.5193510629819,257.7472129859865,255.23935147914221,250.59879384488983,250.77542039834674,248.86566428392442,249.25956265197883,237.32279486308883,245.99717082392576,252.62189997644165,249.88662073057776,235.2334334625805,237.03261136893317,228.51410125595996,231.3565318640517
2021-06-20,218.31916100024594,234.4916470288943,246.8145382898685,240.4890315158058,217.36995127540874,216.0380140278425,203.68047769820782,208.1519777762344,236.26219067192952,243.58244332812086,247.50295111886842,246.3378906549762,240.61954465743716,241.26428525194945,238.78702316642116,240.0455694864852,244.98354527071092,244.3780072119211,250.81240567895566,248.62999879796828,244.14879792347074,244.2870826471101,242.46027623322968,243.12078718073866,230.51025840150925,238.38737701594857,245.64384769395957,243.4856112458803,229.5292770540122,230.93119484141323,222.97288138793155,226.73905534494773
2021-06-21,234.10384500085624,249.5190290473002,263.62325926424177,254.22608364847167,226.00600137524413,225.55791522440782,211.77264866958316,214.72684302320826,251.43620720673005,258.3671355102007,262.7401986112328,260.5282306757492,254.22518731206972,254.80725346864386,252.289047336532,253.21367575916014,259.4166003182131,258.10633551207707,265.5092401083968,262.3787712388618,257.5538277060586,257.611047513334,255.77259745555133,256.13491240481426,245.61375840887553,252.8247721769286,261.25712385064634,257.4155362426988,241.23624709490326,243.1174217167063,234.34544734484612,237.6422096648165
2021-06-22,181.63040970224833,194.44490098982448,207.36557047523442,200.80373356299629,178.88139973034816,177.5955317586294,167.61584908411976,169.52220913082468,194.9161603098512,200.84842708310973,205.06412038160985,203.5784336202082,198.95669909020313,199.02935304102775,197.44147543127937,197.83343493602823,200.48800178900242,199.81724808371888,206.5385102036183,204.25579992466675,200.91872514707305,200.63179856470998,199.52918062229216,199.54537143026732,190.2622961659823,196.4618892089195,204.53647958886756,201.93539132459404,189.9506819898157,190.6504934125562,184.52483024597024,186.56666675252185
2021-06-23,185.48161635472894,197.39569595434693,202.86526043767492,200.3805317746405,173.47455115337004,174.15119014695415,162.54951174292285,165.02594346015493,197.89682085632592,201.962664222031,205.09599541519992,203.95727119820432,198.3945448324503,198.51729694102207,196.88360245400222,197.18337974198857,204.12799500036837,202.144583158905,207.55861062122432,205.5987147555896,201.24421584373303,201.0120644705282,199.85242024048705,199.77016112956983,193.8475385097725,198.7222081103972,203.0986445032523,202.25096412248925,187.2538762275636,188.95407926171828,181.90505746983138,184.3469055052063
2021-06-24,192.80869857645595,205.2497409728537,215.307439093157,211.1939793792873,185.04144139491777,185.44490159835888,173.3879450960967,176.00121387447655,207.23869384444788,211.90967591418348,216.63135885026924,215.42842948278292,209.96666784520207,210.34296985608546,208.3675939554599,208.98716997235059,216.3011588247703,214.6597892278238,220.57230812133852,218.56406693830027,213.99557546065526,213.97104086829674,212.51559204949717,212.662266606764,203.21361740459443,208.5969849799271,215.02980346534537,213.59756105954793,198.8199851361901,200.5181044556081,193.1407859263638,195.73872097353794
2021-06-25,194.826459760605,203.8938551862766,218.50081273271283,213.20202888522917,189.28948696195235,187.95991013697306,177.3684582502865,178.5127966935549,209.26507195106015,212.38466492866928,218.9522181735634,217.56438512479068,212.5218624963978,212.8054144390858,210.90332863669047,211.45543744917245,218.64872102213153,215.914257277274,223.05045390620933,220.8885663751399,216.64053980457385,216.53400524889923,215.14226394347293,215.2259099774823,205.31712455265344,208.56588562499604,217.66147526605712,215.65883362409033,202.00088741075194,203.06100396129892,196.23082722599986,198.2810482696874
2021-06-26,174.84313854476662,183.36854212170107,197.35981168893977,193.62325480862472,172.11694504646314,169.67521362209766,161.277404633553,161.30445895895284,187.75812371158008,190.83723575792186,197.06357722216902,196.22305127603016,191.87411557635423,191.80100344072656,190.41283178553033,190.60185032722794,196.0381006101829,193.7676325036812,200.5323120667044,198.90285691720158,195.3130848280205,194.93527309584186,193.96230865003022,193.78088860514865,184.18365432583556,187.39308332509415,196.19251254335774,195.0040464578921,183.1772160420208,183.27734042691898,177.94484516194345,179.03281777169843
